value,score,parameter
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
0.7222572572203133,-3518.793450421251,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
1.1174379018198208,-3520.8664113008476,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.9356630238760555,-3518.854684891893,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.7411241221387154,-3518.694530968522,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.8317586572816934,-3518.5045857424634,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.7576430457901516,-3518.6248550562354,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.8475581840398119,-3518.5191653011248,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.7933312783936382,-3518.5278922993484,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.8341539405218185,-3518.5058945764513,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.6809992624795617,-3519.08221581355,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
0.9276617901156644,-3518.8066031357507,size
1.1049012342864777,-3520.6722811334494,size
1.1049012342864777,-3520.6722811334494,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.8328234502846842,-3518.505127726935,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.9572484164681859,-3519.001732979297,size
0.8443059342583176,-3518.5150196600307,size
0.8443059342583176,-3518.5150196600307,size
0.8443059342583176,-3518.5150196600307,size
0.8443059342583176,-3518.5150196600307,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.0851701297816532,-3520.3830699795544,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
1.2041165334791442,-3522.4259385474124,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.6187440733211327,-3519.7086349728706,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9550982563379333,-3518.9859544455103,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.9664789989548667,-3519.072302590382,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.7661001027136295,-3518.59527409938,size
0.9040020156396628,-3518.684879662195,size
0.9040020156396628,-3518.684879662195,size
0.9040020156396628,-3518.684879662195,size
0.9014193896754025,-3518.6734504619185,size
0.9014193896754025,-3518.6734504619185,size
0.9014193896754025,-3518.6734504619185,size
0.9014193896754025,-3518.6734504619185,size
0.9014193896754025,-3518.6734504619185,size
0.9014193896754025,-3518.6734504619185,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
1.0546003404443,-3519.9747173943747,size
0.6277268963437883,-3519.6039426428038,size
0.6277268963437883,-3519.6039426428038,size
